current_rank,ticker,name,sector,2026-06-22__predicted_rank,2026-06-22__close,2026-06-22__next_snapshot_return,2026-06-20__predicted_rank,2026-06-20__close,2026-06-20__next_snapshot_return
1873,CELC,CELCUITY INC,Health Care,1873,89.93,,1869,90.59,-0.007285572358979975
1874,LAB,STANDARD BIOTOOLS INC,Health Care,1874,0.774,,1859,0.79525,-0.02672115686890919
1875,SNWV,SANUWAVE HEALTH INC,Health Care,1875,9.01,,1871,9.095,-0.009345794392523477
1876,ADCT,ADC THERAPEUTICS SA,Health Care,1876,1.09,,1650,1.085,0.004608294930875667
1877,FLY,FIREFLY AEROSPACE INC,Industrials,1877,28.96,,1873,29.445,-0.016471387332314458
1878,LUNR,INTUITIVE MACHINES INC CLASS A,Industrials,1878,21.99,,1875,22.045,-0.002494896801996105
1879,MVIS,MICROVISION INC,Information Technology,1879,0.3597,,1876,0.3667,-0.019089173711480778
1880,NXXT,NEXTNRG INC,Energy,1880,0.4809,,1785,0.4923,-0.023156611822059747
1881,SATL,SATELLOGIC INC CLASS A,Industrials,1881,5.675,,1878,5.83,-0.026586620926243643
1882,SPWR,SUNPOWER INC,Industrials,1882,0.6939,,1866,0.7234,-0.04077965164500974
1883,VUZI,VUZIX CORP,Information Technology,1883,3.16,,1827,3.165,-0.0015797788309636074
1884,ALIT,ALIGHT INC CLASS A,Industrials,1884,0.5502,,1514,0.57255,-0.03903589206182867
1885,BKSY,BLACKSKY TECHNOLOGY INC CLASS A,Industrials,1885,28.54,,1658,28.6,-0.002097902097902171
1886,PL,PLANET LABS CLASS A,Industrials,1886,28.77,,1665,28.72,0.0017409470752089984
1887,CRMT,AMERICAS CAR MART INC,Consumer Discretionary,1887,3.01,,1885,2.96,0.016891891891891886
1888,ATLN,ATLANTIC INTERNATIONAL CORP,Health Care,1888,0.4398,,1888,0.45,-0.022666666666666613
